id,address,lat,lng
1439,"1131 W Peace St, Canton, MS 39046 USA",32.61073,-90.0544
1440,"209 Lee Ave, Chickamauga, GA 30707 USA",34.87319,-85.2918
1441,"5039 FM 521 Rd, Arcola, TX 77583 USA",29.51121,-95.459
1442,"601 W Knauer St, Ava, IL 62907 USA",37.892,-89.5023
1443,"6395 Airline Rd, Fruitport, MI 49415 USA",43.13598,-86.1561
1444,"802 Eastgate South Dr, Cincinnati, OH 45245 USA",39.09586,-84.2691
1445,"909 W Clay Ave, Plattsburg, MO 64477 USA",39.56348,-94.4592
1446,"5900 Nancy D Dr, Morgantown, WV 26501 USA",39.65524,-80.0158
1447,"2206 S Cleveland Ave, Saint Joseph, MI 49085 USA",42.07734,-86.4956
1448,"4 N Main St, Mechanic Falls, ME 04256 USA",44.1164,-70.3931
1449,"7409 Highway 311, Sellersburg, IN 47172 USA",38.37874,-85.7697
1450,"1964 Dickinson Rd, De Pere, WI 54115 USA",44.43763,-88.0324
1451,"545 Mullins Colony Dr, Evans, GA 30809 USA",33.5278,-82.1214
1452,"3 Camden St, Rockland, ME 04841 USA",44.11278,-69.1053
1453,"820 N Main St, Altus, OK 73521 USA",34.64629,-99.3336
1454,"82 Elmore Rd, Crossville, TN 38555 USA",35.96231,-85.0374
1455,"19224 County Road 8, Bristol, IN 46507 USA",41.72255,-85.8347
1456,"3737 Vestal Pkwy E, Vestal, NY 13850 USA",42.09654,-75.9809
1457,"75905 AL Highway 77, Lincoln, AL 35096 USA",33.59597,-86.1215
1458,"800 Merchant St, Ambridge, PA 15003 USA",40.58934,-80.2291
1459,"1122 N 4th St, Tomahawk, WI 54487 USA",45.48561,-89.7287
1460,"145 E Columbia Ave, Leesville, SC 29070 USA",33.91229,-81.5245
1461,"144 Dublin St, Machias, ME 04654 USA",44.70476,-67.4634
1462,"10961 Highway 45, Chunchula, AL 36521 USA",30.9193,-88.2
1463,"120 E Karsch Blvd, Farmington, MO 63640 USA",37.78613,-90.4191
1464,"1400 Poplar St, Terre Haute, IN 47807 USA",39.46323,-87.3947
1465,"1404 US Highway 80 W, Demopolis, AL 36732 USA",32.49441,-87.8551
1466,"1046 Kinderhook St, Valatie, NY 12184 USA",42.41533,-73.6817
1467,"801 N Trenton St, Ruston, LA 71270 USA",32.53582,-92.6393
1468,"212 S Main St, Rutland, VT 05701 USA",43.59351,-72.9691
1469,"9718 US Route 9W, Athens, NY 12015 USA",42.2899,-73.8529
1470,"2037 N 11th St W, Muskogee, OK 74401 USA",35.77022,-95.3763
1471,"324 E Cedar Creek Pkwy, Kemp, TX 75143 USA",32.32257,-96.207
1472,"1811 S Roane St, Harriman, TN 37748 USA",35.90725,-84.5912
1473,"2002 Martintown Rd, Clarks Hill, SC 29821 USA",33.61382,-82.0271
1474,"3101 N Prince St, Clovis, NM 88101 USA",34.42987,-103.196
1475,"311 S Iliff St, Medicine Lodge, KS 67104 USA",37.27724,-98.5874
1476,"4375 O Day Ave NE, Saint Michael, MN 55376 USA",45.21569,-93.5979
1477,"18180 Heritage Hwy, Denmark, SC 29042 USA",33.32633,-81.1336
1478,"500 W Clinton St, Logansport, IN 46947 USA",40.73682,-86.3827
1479,"165 Daniel Zenker Dr, Big Flats, NY 14814 USA",42.14609,-76.9328
1480,"2323 Sunset Blvd, Steubenville, OH 43952 USA",40.37104,-80.6451
1481,"1280 S Shannon St, Van Wert, OH 45891 USA",40.8519,-84.6002
1482,"700 4 Ave, Fort Garland, CO 81133 USA",37.42717,-105.432
1483,"2602 Chattanooga Rd, Rocky Face, GA 30740 USA",34.80444,-85.0248
1484,"12201 S Crater Rd, South Prince George, VA 23805 USA",37.14452,-77.358
1485,"20811 E Smoky Hill Rd, Centennial, CO 80015 USA",39.60856,-104.747
1486,"20811 E Smoky Hill Rd, Aurora, CO 80015 USA",39.60856,-104.747
1487,"349 N Pine St, Mc Bain, MI 49657 USA",44.20066,-85.2149
1488,"1962 Highway 11 S, Picayune, MS 39466 USA",30.47406,-89.6919
1489,"1631 S US Highway 231, Crawfordsville, IN 47933 USA",40.01645,-86.9043
1490,"531 W Plane St, Bethel, OH 45106 USA",38.96294,-84.0852
1491,"8219 Ohio River Rd, Wheelersburg, OH 45694 USA",38.7282,-82.8601
1492,"1019 Homer Rd, Minden, LA 71055 USA",32.62386,-93.2598
1493,"12775 Highway 18 W, Pachuta, MS 39347 USA",32.05582,-88.8995
1494,"1516 Nashville Hwy, Columbia, TN 38401 USA",35.65054,-87.0105
1495,"511 E 4th St, Appleton City, MO 64724 USA",38.19068,-94.0209
1496,"808 N Walcott St, Jefferson, TX 75657 USA",32.76884,-94.3544
1497,"50 Hurricane Loop, Tennessee Ridge, TN 37178 USA",36.33103,-87.7522
1498,"1125 E Cherry St, Vermillion, SD 57069 USA",42.78612,-96.914
1499,"1430 S Main St, Mansfield, PA 16933 USA",41.78027,-77.0712
1500,"432 Frye Farm Rd, Greensburg, PA 15601 USA",40.28781,-79.4446
1501,"14140 W Highway 40, Ocala, FL 34481 USA",29.05818,-82.5312
1502,"731 S Riverside Dr, Iowa City, IA 52246 USA",41.6506,-91.5406
1503,"5895 U S Highway 49, Hattiesburg, MS 39402 USA",31.30818,-89.3191
1504,"3103 Audubon Dr, Laurel, MS 39440 USA",31.7286,-89.1378
1505,"1429 Park Ave, Muscatine, IA 52761 USA",41.44161,-91.0299
1506,"307 Catawba Ave, Old Fort, NC 28762 USA",35.62468,-82.1807
1507,"3100 Goodman Rd W, Horn Lake, MS 38637 USA",34.96312,-90.0475
1508,"25121 FM 1314 Rd, Porter, TX 77365 USA",30.10282,-95.23
1509,"1434 Jr Cohran Bypass, Chester, SC 29706 USA",34.69207,-81.1963
1510,"1390 5th St, Jellico, TN 37762 USA",36.58115,-84.1151
1511,"7518 US Highway 227 N, Worthville, KY 41098 USA",38.60496,-85.0734
1512,"1429 S Elliott Ave, Aurora, MO 65605 USA",36.95878,-93.7193
1513,"3388 Seneca Tpke, Canastota, NY 13032 USA",43.06881,-75.7522
1514,"921 E Main St, Florence, CO 81226 USA",38.3878,-105.102
1515,"229 W Central St, Warren, AR 71671 USA",33.60954,-92.0711
1516,"4389 Washington Rd, Evans, GA 30809 USA",33.54305,-82.137
1517,"1902 NM Highway 602, Vanderwagen, NM 87326 USA",35.23538,-108.765
1518,"2001 E National Ave, Brazil, IN 47834 USA",39.52889,-87.1024
1519,"22465 State Route 62, Alliance, OH 44601 USA",40.90109,-81.0781
1520,"3373 S. Main Street, Cardwell, MO 63829 USA",36.04035,-90.2937
1521,"2048 Bells Hwy, Walterboro, SC 29488 USA",32.93343,-80.694
1522,"617 Ames St, Elk Rapids, MI 49629 USA",44.89967,-85.396
1523,"179 Maxwell Avenue, Springer, NM 87747 USA",36.35853,-104.596
1524,"1505 Anderson Dr, Williamston, SC 29697 USA",34.6142,-82.5009
1525,"1988 S Springfield Ave, Bolivar, MO 65613 USA",37.59578,-93.4023
1526,"106 E Walton St, Willard, OH 44890 USA",41.04237,-82.7243
1527,"2723 Elida Rd, Lima, OH 45805 USA",40.76576,-84.1563
1528,"3500 Old Peshtigo Rd, Marinette, WI 54143 USA",45.08069,-87.6624
1529,"815 Meadow St, Littleton, NH 03561 USA",44.30057,-71.8042
1530,"207 S Main St, Torrington, CT 06790 USA",41.79611,-73.12
1531,"790 Greensburg Commons Shopping Ctr, Greensburg, IN 47240 USA",39.35973,-85.4751
1532,"3687 Sipsey Rd, Jasper, AL 35504 USA",33.82626,-87.0908
1533,"130 S Denver Ave, Fort Lupton, CO 80621 USA",40.07954,-104.81
1534,"4215 Pearl Rd, Medina, OH 44256 USA",41.15999,-81.8619
1535,"9251 US Highway 41A N, Sebree, KY 42455 USA",37.51842,-87.6832
1536,"20 Lee Road 621, Opelika, AL 36804 USA",32.70971,-85.2323
1537,"3608 Chatsworth Rd SE, Dalton, GA 30721 USA",34.7808,-84.8889
1538,"2005 N Prince St, Clovis, NM 88101 USA",34.41876,-103.196
1539,"220 E Chestnut St, Junction City, KS 66441 USA",39.02231,-96.827
1540,"11020 US Highway 231 S, Romney, IN 47981 USA",40.25787,-86.9045
1541,"1601 Azalea Dr, Waynesboro, MS 39367 USA",31.69752,-88.6279
1542,"539 S Central Ave, Marshfield, WI 54449 USA",44.66267,-90.1762
1543,"8025 Hawk Ridge Trl, Lake Saint Louis, MO 63367 USA",38.76671,-90.7724
1544,"405 E Main St, Kingwood, WV 26537 USA",39.47011,-79.6736
1545,"7640 West 81st Street, Tulsa, OK 74131 USA",36.04599,-96.078
1546,"1120 N Main St, Marion, WI 54950 USA",44.67966,-88.8897
1547,"404 N Main St, Seiling, OK 73663 USA",36.14958,-98.9242
1548,"2301 Hoffmeyer Rd, Florence, SC 29501 USA",34.19538,-79.8141
1549,"149 S Main St, Church Point, LA 70525 USA",30.4042,-92.2165
1550,"1686 Wilmer Rd, Wilmer, AL 36587 USA",30.72414,-88.3649
1551,"2204 W 9th St, Marion, IN 46953 USA",40.55286,-85.6934
1552,"3298 Main Street, Olla, LA 71465 USA",31.90118,-92.23
1553,"26778 M 43, Paw Paw, MI 49079 USA",42.29658,-85.8133
1554,"12421 Jefferson Davis Hwy, Chester, VA 23831 USA",37.35581,-77.4129
1555,"5505 E Judge Perez Dr, Violet, LA 70092 USA",29.91497,-89.8986
1556,"86 Woodstock Ave, Rutland, VT 05701 USA",43.61314,-72.9652
1557,"107 S 4th St, Savanna, IL 61074 USA",42.08972,-90.1515
1558,"1200 S 2nd St, Raton, NM 87740 USA",36.88319,-104.441
1559,"3600 Highway 63, Black Rock, AR 72415 USA",36.10711,-91.1136
1560,"204 E Highway 14, Volga, SD 57071 USA",44.32676,-96.9267
1561,"2940 E State St, Salem, OH 44460 USA",40.90243,-80.8173
1562,"1316 McMillan St, Worthington, MN 56187 USA",43.63081,-95.6026
1563,"1200 Vestal Pkwy E, Vestal, NY 13850 USA",42.09143,-76.0297
1564,"8281 Grand River Rd, Brighton, MI 48114 USA",42.55028,-83.7888
1565,"110 E Jefferson St, Tipton, IN 46072 USA",40.28245,-86.041
1566,"734 5th Ave, Antigo, WI 54409 USA",45.14081,-89.154
1567,"6851 Ky Route 979, Grethel, KY 41631 USA",37.47864,-82.6571
1568,"1701 S Mississippi Ave, Atoka, OK 74525 USA",34.36943,-96.1393
1569,"342 Blue Ridge St, Blairsville, GA 30512 USA",34.8698,-83.9629
1570,"1622 S Mission St, Mount Pleasant, MI 48858 USA",43.58642,-84.7679
1571,"8540 Hixson Pike, Hixson, TN 37343 USA",35.20019,-85.1591
1572,"1121 N Pine St, Deridder, LA 70634 USA",30.86567,-93.2858
1573,"1530 S Commercial St, Neenah, WI 54956 USA",44.15542,-88.4613
1574,"1541 Main St N, Kimberly, ID 83341 USA",42.54171,-114.365
1575,"7436 Tylersville Rd, West Chester, OH 45069 USA",39.35433,-84.3707
1576,"1411 Lexington Ave, Mansfield, OH 44907 USA",40.72022,-82.5439
1577,"2121 N 85th East Ave, Tulsa, OK 74115 USA",36.18745,-95.8794
1578,"4925 N Preston Hwy, Shepherdsville, KY 40165 USA",38.05278,-85.6768
1579,"9806 Highway 495, Meridian, MS 39305 USA",32.52318,-88.7655
1580,"10263 Atomic Rd, North Augusta, SC 29841 USA",33.49425,-81.9518
1581,"2261 Rustad Ln E, West Fargo, ND 58078 USA",46.84606,-96.8889
1582,"340 W Emmitt Ave, Waverly, OH 45690 USA",39.12383,-82.9911
1583,"5 Ashwood Dr, Phenix City, AL 36867 USA",32.50605,-85.0518
1584,"12100 St Hwy 81 South, Sacramento, KY 42372 USA",37.40469,-87.2603
1585,"101 N Highway 183, Leander, TX 78641 USA",30.4558,-97.792
1586,"1224 W Union Rd, Picayune, MS 39466 USA",30.57338,-89.592
1587,"30161 Woodrow Ln, Daphne, AL 36527 USA",30.66745,-87.8527
1588,"30161 Woodrow Ln, Spanish Fort, AL 36527 USA",30.66745,-87.8527
1589,"9367 W Lake City Rd, Houghton Lake, MI 48629 USA",44.33547,-84.8003
1590,"225 S Main St, Collins, GA 30421 USA",32.17953,-82.1096
1591,"2515 Stone Station Rd, Roebuck, SC 29376 USA",34.86955,-81.9578
1592,"43 Belmont Ave, Belfast, ME 04915 USA",44.42279,-69.0297
1593,"4580 N Illinois St, Swansea, IL 62226 USA",38.56991,-89.9843
1594,"2624 N Illinois St, Swansea, IL 62226 USA",38.54221,-89.9832
1595,"70 W 28th Division Hwy, Lititz, PA 17543 USA",40.22638,-76.3058
1596,"7811 Tylersville Rd, West Chester, OH 45069 USA",39.35242,-84.3643
1597,"84 Sawyer Brook Plz, Grantham, NH 03753 USA",43.50611,-72.1623
1598,"1745 E 9th St, Trenton, MO 64683 USA",40.07472,-93.6002
1599,"6528 W Saginaw Hwy, Lansing, MI 48917 USA",42.74341,-84.6461
1600,"92 Main St, Madison, ME 04950 USA",44.79799,-69.8809
1601,"208 S Service Rd, West Memphis, AR 72301 USA",35.16847,-90.1867
1602,"317 Main St, Farmington, ME 04938 USA",44.6638,-70.1496
1603,"526 Dr Martin Luther King Jr Dr W, Starkville, MS 39759 USA",33.46489,-88.831
1604,"320 W 16th St, Schuyler, NE 68661 USA",41.45325,-97.0631
1605,"7610 Northshore Pl, North Little Rock, AR 72118 USA",34.80368,-92.3464
1606,"10553 FM 1301 Rd, Boling, TX 77420 USA",29.26724,-95.9471
1607,"2447 Route 55, Hopewell Junction, NY 12533 USA",41.62925,-73.6955
1608,"465 Providence Rd, Brooklyn, CT 06234 USA",41.79686,-71.9104
1609,"13281 Moffett Rd, Wilmer, AL 36587 USA",30.82285,-88.3582
1610,"1004 N 1st St, Carrizo Springs, TX 78834 USA",28.52779,-99.8548
1611,"1133 Burlington St, Holdrege, NE 68949 USA",40.44639,-99.3804
1612,"11900 S Preston Hwy, Lebanon Junction, KY 40150 USA",37.83536,-85.7289
1613,"12405 Lancaster St, Millersport, OH 43046 USA",39.90466,-82.5349
1614,"501 Joseph Dr, Harrodsburg, KY 40330 USA",37.74459,-84.8419
1615,"615 S Front St, Converse, LA 71419 USA",31.77199,-93.6968
1616,"98 Old Highway 7, Garden City, MO 64747 USA",38.56487,-94.1918
1617,"500 Saint Clair Rd, Gardner, LA 71409 USA",31.27136,-92.7263
1618,"500 Saint Clair Rd, Boyce, LA 71409 USA",31.27136,-92.7263
1619,"175 US Highway 96 N, Pineland, TX 75968 USA",31.24653,-93.9854
1620,"1101 Plank Rd, Saint Joseph, LA 71366 USA",31.92344,-91.2409
1621,"111 US Highway 41A N, Providence, KY 42450 USA",37.40964,-87.7324
1622,"300 Walmart Dr, Ebensburg, PA 15931 USA",40.47553,-78.7501
1623,"101 Tara Ln, Parkersburg, WV 26101 USA",39.21743,-81.5438
1624,"1313 Volunteer Pkwy, Bristol, TN 37620 USA",36.56244,-82.2082
1625,"11775 S Crater Rd, Petersburg, VA 23805 USA",37.1509,-77.3567
1626,"906 S Bosch Rd, Peoria, IL 61607 USA",40.67809,-89.677
1627,"852 N Carol Malone Blvd, Grayson, KY 41143 USA",38.34246,-82.9418
1628,"4981 Dressler Rd NW, Canton, OH 44718 USA",40.85332,-81.4326
1629,"955 W Fulton St, Waupaca, WI 54981 USA",44.35602,-89.1072
1630,"1396 S Main St, Adrian, MI 49221 USA",41.87719,-84.0439
1631,"121 Bay Rd, South Hamilton, MA 01982 USA",42.61095,-70.8732
1632,"28 Red Bay Rd, Golden, MS 38847 USA",34.4889,-88.1867
1633,"31340 US Highway 377, Gordonville, TX 76245 USA",33.84053,-96.8389
1634,"33 Pompey Hollow Rd, Ashford, CT 06278 USA",41.86269,-72.1633
1635,"1622 Dakota Ave, South Sioux City, NE 68776 USA",42.474,-96.4129
1636,"230 York St, York, ME 03909 USA",43.14382,-70.6499
1637,"109 Cavasina Dr, Canonsburg, PA 15317 USA",40.26289,-80.1746
1638,"42 School St, Berwick, ME 03901 USA",43.26799,-70.8611
1639,"12370 54, Carrizozo, NM 88301 USA",33.64174,-105.877
1640,"1520 Pine St, Arkadelphia, AR 71923 USA",34.12337,-93.0671
1641,"1031 Mineral Wells Ave, Paris, TN 38242 USA",36.28808,-88.3117
1642,"107 N Elmira Ave, Russellville, AR 72802 USA",35.27855,-93.1036
1643,"1400 Fourth St, Westwego, LA 70094 USA",29.90292,-90.1347
1644,"403 S US Highway 421, Medaryville, IN 47957 USA",41.07789,-86.8927
1645,"6275 Rives Junction Rd, Jackson, MI 49201 USA",42.32366,-84.4623
1646,"858 N Central Ave, Batesville, AR 72501 USA",35.77616,-91.659
1647,"8722 Highway 6, Robeline, LA 71469 USA",31.7005,-93.2946
1648,"1610 Richland Ave, Aiken, SC 29801 USA",33.56682,-81.7411
1649,"2433 S 3rd St, Terre Haute, IN 47802 USA",39.4403,-87.4143
1650,"10707 W 21st St N, Wichita, KS 67205 USA",37.72265,-97.4664
1651,"3003 Twin Rivers Dr, Arkadelphia, AR 71923 USA",34.12349,-93.0866
1652,"2105 Avenue F NW, Childress, TX 79201 USA",34.43432,-100.229
1653,"825 N Marketplace Blvd, Lansing, MI 48917 USA",42.74296,-84.6761
1654,"2309 Pike St, Parkersburg, WV 26101 USA",39.23249,-81.5412
1655,"760 E King Ave, Kingsland, GA 31548 USA",30.80059,-81.6819
1656,"1124 Highway 62 E, Mountain Home, AR 72653 USA",36.35034,-92.3663
1657,"7600 Warren H Abernathy Hwy, Spartanburg, SC 29301 USA",34.93706,-81.9993
1658,"4711 Carlisle Pike, Mechanicsburg, PA 17050 USA",40.23797,-76.9637
1659,"39 Paxtonville Rd, Middleburg, PA 17842 USA",40.7839,-77.0436
1660,"709 W Broadway Ave, Bloomfield, NM 87413 USA",36.71071,-107.987
1661,"900 W Expressway 83, Sullivan City, TX 78595 USA",26.27785,-98.5625
1662,"1174 W Eads Pkwy, Lawrenceburg, IN 47025 USA",39.07938,-84.8856
1663,"1645 W Cameron Ave, Visalia, CA 93277 USA",36.29455,-119.309
1664,"4275 US Highway 68, Golden Valley, AZ 86413 USA",35.22196,-114.216
1665,"4945 US Highway 287 N, Ennis, MT 59729 USA",45.35415,-111.733
1666,"600 W Chicago Rd, Sturgis, MI 49091 USA",41.7979,-85.4265
1667,"3405 State Highway 104, Waverly, IL 62692 USA",39.59019,-89.9638
1668,"911 Broadway St, Delhi, LA 71232 USA",32.44743,-91.4922
1669,"1510 E Rio Grande St, Victoria, TX 77901 USA",28.8069,-96.9888
1670,"25597 Highway 613, Lucedale, MS 39452 USA",30.71367,-88.5135
1671,"27531 Wilson Rd, Theresa, NY 13691 USA",44.22355,-75.8219
1672,"311 S Springfield St, Virden, IL 62690 USA",39.49773,-89.7691
1673,"3519 W US Highway 83, Rio Grande City, TX 78582 USA",26.38056,-98.8946
1674,"526 N Belair Rd, Evans, GA 30809 USA",33.53755,-82.131
1675,"5391 County Farm Rd, Blackshear, GA 31516 USA",31.3214,-82.2193
1676,"101 Railroad Ave NE, Wise, VA 24293 USA",36.97634,-82.577
1677,"10811 Paulbrook Blvd, Midlothian, VA 23112 USA",37.44136,-77.5961
1678,"4724 Highway 1, Raceland, LA 70394 USA",29.69868,-90.5583
1679,"1204 East 4th St, Hallettsville, TX 77964 USA",29.445,-96.933
1680,"400 Wl Doc Dodson W, Naples, TX 75568 USA",33.20593,-94.676
1681,"802 S Main St, Calvert, TX 77837 USA",30.97651,-96.6726
1682,"1431 Avenue H, Fort Madison, IA 52627 USA",40.63049,-91.3242
1683,"2397 Highway 43 S, Leoma, TN 38468 USA",35.18635,-87.3406
1684,"22950 State Route 73, West Portsmouth, OH 45663 USA",38.76777,-83.0174
1685,"988 Top St, Flowood, MS 39232 USA",32.32797,-90.1217
1686,"1515 S Main St, Atmore, AL 36502 USA",31.00442,-87.4928
1687,"101 Main St, Wintersville, OH 43953 USA",40.37081,-80.6858
1688,"304 US Highway 84, Sudan, TX 79371 USA",34.10504,-102.574
1689,"1209 E Prospect Ave, Ponca City, OK 74601 USA",36.73889,-97.0696
1690,"9868 Pulaski Pike, Toney, AL 35773 USA",34.90097,-86.6712
1691,"799 E Main St, Warsaw, KY 41095 USA",38.78714,-84.8894
1692,"20633 FM 1485 Rd, New Caney, TX 77357 USA",30.15547,-95.2168
1693,"300 S James M Campbell Blvd, Columbia, TN 38401 USA",35.59083,-87.0468
1694,"3624 S Perkins Rd, Stillwater, OK 74074 USA",36.081,-97.0525
1695,"124 State Highway 10, Kansas, OK 74347 USA",36.20403,-94.779
1696,"15096 US Highway 19 S, Thomasville, GA 31757 USA",30.85561,-83.9454
1697,"16917 Highway 63, Moss Point, MS 39562 USA",30.58691,-88.5624
1698,"2201 Cheat Rd, Morgantown, WV 26508 USA",39.67414,-79.8528
1699,"301 Electric Rd, Salem, VA 24153 USA",37.29461,-80.0279
1700,"2625 N 20th Ave, Wausau, WI 54401 USA",44.99563,-89.6599
1701,"132 S. Boston Avenue, Ketchum, OK 74349 USA",36.52402,-95.0233
1702,"44 S Kanawha St, Buckhannon, WV 26201 USA",38.99189,-80.2299
1703,"960 W Bridge St, Blackfoot, ID 83221 USA",43.1926,-112.357
1704,"910 W Pine St, Ponchatoula, LA 70454 USA",30.43825,-90.4544
1705,"629 S Mission St, Mount Pleasant, MI 48858 USA",43.59838,-84.767
1706,"550 E Main St, East Brookfield, MA 01515 USA",42.23186,-72.03
1707,"365 East Main Street, Amsterdam, NY 12010 USA",42.92599,-74.1743
1708,"401 W Veterans Meml Dr, Kaplan, LA 70548 USA",29.9989,-92.2892
1709,"6824 W Saginaw Hwy, Lansing, MI 48917 USA",42.74164,-84.649
1710,"101 E 11th St, Douglas, AZ 85607 USA",31.34531,-109.558
1711,"337 W 1st St, Salida, CO 81201 USA",38.53781,-105.994
1712,"615 US Highway 278 Byp E, Piedmont, AL 36272 USA",33.93299,-85.6228
1713,"6074 State St, Kingston, MI 48741 USA",43.4127,-83.183
1714,"4288 Highway 35 N, Carthage, MS 39051 USA",32.65469,-89.4928
1715,"125 Erwin Rd, Stonewall, MS 39363 USA",32.13626,-88.7901
1716,"1614 N Main St, Abbeville, SC 29620 USA",34.1884,-82.3994
1717,"966 State Route 9, Queensbury, NY 12804 USA",43.33973,-73.6808
1718,"1110 E Main St, Galesburg, IL 61401 USA",40.94704,-90.3531
1719,"1313 Wilborn Ave, South Boston, VA 24592 USA",36.70458,-78.9082
1720,"332 E Main St, Liberty, MS 39645 USA",31.15821,-90.8055
1721,"5950 Highway 45, Eight Mile, AL 36613 USA",30.81477,-88.1565
1722,"606 E Elm Dr, Loyal, WI 54446 USA",44.74178,-90.485
1723,"220 Simko Blvd, Charleroi, PA 15022 USA",40.13386,-79.9802
1724,"2360 E North St, Kokomo, IN 46901 USA",40.49938,-86.0963
1725,"634 N Main St, Cave City, AR 72521 USA",35.94776,-91.5483
1726,"106 Hwy 54 East, Texhoma, OK 73939 USA",36.50503,-101.783
1727,"12776 Highway 61 N, Robinsonville, MS 38664 USA",34.83043,-90.2831
1728,"1081 Hwy 95, Hawthorne, NV 89415 USA",38.53104,-118.625
1729,"280 State Route 31, Macedon, NY 14502 USA",43.06356,-77.3628
1730,"4833 Morgantown Rd, Point Marion, PA 15474 USA",39.75465,-79.8773
1731,"2200 Bams Dr, Chattanooga, TN 37421 USA",35.03889,-85.1575
1732,"1693 Old Fannin Rd, Flowood, MS 39232 USA",32.34601,-90.0643
1733,"1201 N 10th St, Arkadelphia, AR 71923 USA",34.14162,-93.0615
1734,"303 E Division St, Neillsville, WI 54456 USA",44.55298,-90.5929
1735,"35 Bennett Dr, Caribou, ME 04736 USA",46.86314,-68.0044
1736,"1237 N Main Ave, Erwin, TN 37650 USA",36.15994,-82.3986
1737,"4190 State Road 54 W, Springville, IN 47462 USA",38.93191,-86.6198
1738,"616 W 10th St, Metropolis, IL 62960 USA",37.15913,-88.7354
1739,"315 E Commercial Ave, Anaconda, MT 59711 USA",46.12938,-112.949
1740,"1400 Park Ave, New Matamoras, OH 45767 USA",39.51665,-81.0737
1741,"1140 Owego Rd, Candor, NY 13743 USA",42.16544,-76.3124
1742,"3107 Civic Circle Blvd, Marion, IL 62959 USA",37.75075,-88.9788
1743,"409 Eastside Dr, Ashland, MO 65010 USA",38.77809,-92.2511
1744,"5000 N Main St, Roswell, NM 88201 USA",33.45686,-104.524
1745,"1012 Mill Pond Dr, Greencastle, IN 46135 USA",39.64103,-86.8382
1746,"2550 S McKenzie St, Foley, AL 36535 USA",30.38007,-87.6858
1747,"3820 Wabash Ave, Springfield, IL 62711 USA",39.75604,-89.726
1748,"3200 New Shepherdsville Rd, Bardstown, KY 40004 USA",37.85173,-85.5087
1749,"811 E Main St, Cole Camp, MO 65325 USA",38.46008,-93.2006
1750,"5232 S Business Highway 71, Pineville, MO 64856 USA",36.58253,-94.3953
1751,"2204 S Main St, Fort Scott, KS 66701 USA",37.81544,-94.7073
1752,"250 Adams St, Alma, MI 48801 USA",43.37747,-84.6487
1753,"26377 Industrial Blvd, Cohasset, MN 55721 USA",47.25953,-93.5956
1754,"195 Greasy Ridge Rd, Princeton, WV 24739 USA",37.36194,-81.0459
1755,"1791 J a Cochran Byp, Chester, SC 29706 USA",34.70969,-81.2191
1756,"910 W Government St, Brandon, MS 39042 USA",32.27786,-89.9987
1757,"1000 N Central Ave, Marshfield, WI 54449 USA",44.67631,-90.1677
1758,"8102 N Highway 146, Baytown, TX 77523 USA",29.81011,-94.902
1759,"152 Gin Rd, New Summerfield, TX 75780 USA",31.9827,-95.0937
1760,"4380 Ballard Red Sulphur Pkwy, Ballard, WV 24918 USA",37.45208,-80.7792
1761,"10300 US Highway 77, Lexington, OK 73051 USA",35.09031,-97.3424
1762,"400 N Washington St, Diamond, MO 64840 USA",36.99986,-94.3165
1763,"3171 Highway 13 N, Columbia, MS 39429 USA",31.13482,-89.6987
1764,"403 Gaines Hwy # 61, Boyle, MS 38730 USA",33.70752,-90.7189
1765,"4471 Springhill Dr, Owensboro, KY 42303 USA",37.74401,-87.0427
1766,"101 N Bentley St, Syracuse, KS 67878 USA",37.97865,-101.745
1767,"11105 Highway 6 W, Thaxton, MS 38871 USA",34.28827,-89.1832
1768,"1201 N 9th St, Humboldt, KS 66748 USA",37.82155,-95.4361
1769,"7460 Albert Street, Dublin, NC 28332 USA",34.65879,-78.7253
1770,"803 Highway 90, Waveland, MS 39576 USA",30.29922,-89.3978
1771,"835 Highway 411 N, Etowah, TN 37331 USA",35.3406,-84.52
1772,"880 Chesnut Byp, Centre, AL 35960 USA",34.1632,-85.6898
1773,"30 Kremp Rd, Mohnton, PA 19540 USA",40.24183,-75.9396
1774,"24328 Highway 25 N, Golden, MS 38847 USA",34.35777,-88.3184
1775,"1868 Old Highway 24, Hattiesburg, MS 39402 USA",31.28449,-89.4677
1776,"485 N Aurora Rd, Aurora, OH 44202 USA",41.33095,-81.3625
1777,"466 Dill St, East Bernard, TX 77435 USA",29.52586,-96.0703
1778,"195 Riverside St, Portland, ME 04103 USA",43.68343,-70.327
1779,"603 US Highway 29, Valley, AL 36854 USA",32.80437,-85.1801
1780,"1720 AL Highway 21 S, Oxford, AL 36203 USA",33.60161,-85.8359
1781,"903 N Mission St, Mount Pleasant, MI 48858 USA",43.61227,-84.7685
1782,"909 N Missouri St, West Memphis, AR 72301 USA",35.15684,-90.1843
1783,"4326 Central Ave, Hot Springs, AR 71913 USA",34.45267,-93.0738
1784,"800 Riverside Dr, East Peoria, IL 61611 USA",40.68254,-89.5823
1785,"3110 8th St S, Wisconsin Rapids, WI 54494 USA",44.36668,-89.8174
1786,"1001 Court St, Pekin, IL 61554 USA",40.56721,-89.637
1787,"4418 W US Highway 10, Ludington, MI 49431 USA",43.95661,-86.3899
1788,"25 Arbys Way, Hurricane, WV 25526 USA",38.4426,-82.02
1789,"2017 N Broadway St, Poteau, OK 74953 USA",35.09178,-94.6438
